,Area,City,NPS,NPS Label,Ambience And Atmosphere,Curriculum and Activities,Visit Booking Process,Environment And Facilities,Information and Experience,Questions,Nutritious Meals,Value For Money,Survey Response Date [GMT],Responded Week Starting on [GMT],Survey Sent Date [GMT],Start Date,NPS Feedback Categories,Improvement Feedback Categories,Response Month (YYYY-MM),Response Year (YYYY),Response Quarter (YYYY-Q#),Workflow Status,Last Modified Date,Division,Response_Week
1745,13,Gympie,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2021-11-08,2021-11-08,2021-11-05,2021-11-03,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-16 12:35:00,Green,2021-45
1746,11,Dalby,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-08,2021-11-08,2021-11-05,2021-11-03,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-12-01 10:11:00,Blue,2021-45
1747,11,Frankston,9,Promoter,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,2021-11-07,2021-11-01,2021-11-03,2021-10-27,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,None,,Blue,2021-44
1748,15,Merrimac,9,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-07,2021-11-01,2021-11-03,2021-10-26,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 10:27:00,Green,2021-44
1749,1,Katanning,5,Detractor,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,2021-11-07,2021-11-01,2021-11-03,2021-10-26,"""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-12-16 14:43:00,Yellow,2021-44
1750,1,Smithton,9,Promoter,4.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,2021-11-07,2021-11-01,2021-11-03,2021-10-28,"""Campus Directors & Educators"",""Communication"",""Curriculum & Programs"",""Environment & Facilities"",""Staff Retention & Turnover""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 14:22:00,Yellow,2021-44
1751,20,Port Lincoln,10,Promoter,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-07,2021-11-01,2021-11-03,2021-11-01,"""Communication"",""Environment & Facilities"",""Head Office Interactions""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-12 13:36:00,Purple,2021-44
1752,24,Bordertown,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2021-11-07,2021-11-01,2021-10-27,2021-10-22,"""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-09 11:33:00,Green,2021-44
1753,20,Helensburgh,8,Neutral,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2021-11-07,2021-11-01,2021-10-22,2021-10-13,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-09 12:01:00,Blue,2021-44
1754,1,Goonellabah,8,Neutral,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,2021-11-06,2021-11-01,2021-10-27,2021-10-21,"""Campus Directors & Educators"",""Communication"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-09 08:45:00,Yellow,2021-44
1755,5,Ballina,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-06,2021-11-01,2021-10-27,2021-10-25,"""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 10:30:00,Red,2021-44
1756,22,Kelso,3,Detractor,1.0,3.0,5.0,2.0,4.0,5.0,2.0,3.0,2021-11-06,2021-11-01,2021-11-03,2021-10-25,"""App & Child Updates"",""Communication"",""Curriculum & Programs"",""Environment & Facilities"",""Head Office Interactions"",""Room Transitions""","""Campus Directors & Educators"",""Curriculum & Programs"",""Environment & Facilities"",""Head Office Interactions""",2021-11,2021,2021-Q4,In Progress,2021-11-17 09:00:00,Green,2021-44
1757,23,Katoomba,8,Neutral,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,2021-11-06,2021-11-01,2021-11-03,2021-11-01,"""Campus Directors & Educators"",""Environment & Facilities""","""App & Child Updates"",""Communication"",""Curriculum & Programs"",""Head Office Interactions""",2021-11,2021,2021-Q4,None,,Green,2021-44
1758,2,Goulburn,5,Detractor,4.0,3.0,2.0,4.0,5.0,2.0,4.0,1.0,2021-11-06,2021-11-01,2021-11-03,2021-10-28,"""Fees""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 11:15:00,Red,2021-44
1759,20,Sale,10,Promoter,5.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,2021-11-06,2021-11-01,2021-11-03,2021-10-28,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 10:30:00,Blue,2021-44
1760,22,Wollert,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2021-11-06,2021-11-01,2021-11-03,2021-10-26,"""Curriculum & Programs""","""Campus Directors & Educators"",""Curriculum & Programs"",""Fees"",""Head Office Interactions""",2021-11,2021,2021-Q4,Pending,2021-11-10 21:09:00,Green,2021-44
1761,8,Cootamundra,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-06,2021-11-01,2021-11-03,2021-10-27,"""Campus Directors & Educators"",""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-16 08:59:00,Blue,2021-44
1762,12,Corowa,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-06,2021-11-01,2021-11-03,2021-10-28,"""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Pending,2021-11-10 21:08:00,Blue,2021-44
1763,16,Mooroopna,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-06,2021-11-01,2021-11-03,2021-10-25,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 08:55:00,Green,2021-44
1764,11,Dalby,10,Promoter,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,2021-11-06,2021-11-01,2021-11-03,2021-11-01,"""Campus Directors & Educators""","""Accounts & Billing Interactions""",2021-11,2021,2021-Q4,Closed,2021-12-01 10:12:00,Blue,2021-44
1765,1,Katherine,8,Neutral,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,2021-11-06,2021-11-01,2021-11-03,2021-10-28,"""Cleanliness & Hygiene"",""Environment & Facilities"",""Food & Nutrition""","""Accounts & Billing Interactions"",""App & Child Updates"",""Communication"",""Enrolment Process"",""Environment & Facilities"",""Fees"",""Head Office Interactions""",2021-11,2021,2021-Q4,Closed,2021-11-08 06:50:00,Yellow,2021-44
1766,15,Gold Coast,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2021-11-06,2021-11-01,2021-11-03,2021-10-29,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Curriculum & Programs"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-19 09:59:00,Green,2021-44
1767,21,Ingham,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-06,2021-11-01,2021-11-03,2021-10-27,"""Campus Directors & Educators"",""Communication"",""Head Office Interactions""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-17 08:25:00,Orange,2021-44
1768,2,Traralgon,10,Promoter,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-06,2021-11-01,2021-11-03,2021-10-28,"""Campus Directors & Educators""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-07 11:29:00,Red,2021-44
1769,25,Southern Cross,9,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2021-11-06,2021-11-01,2021-11-03,2021-10-26,"""Campus Directors & Educators""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 09:32:00,Orange,2021-44
1770,11,Nelson Bay,1,Detractor,2.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,2021-11-06,2021-11-01,2021-11-05,2021-10-29,"""Curriculum & Programs""","""Communication""",2021-11,2021,2021-Q4,Closed,2021-11-08 08:48:00,Purple,2021-44
1771,20,Adelaide,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2021-11-06,2021-11-01,2021-11-05,2021-11-03,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Communication"",""Curriculum & Programs"",""Environment & Facilities"",""Food & Nutrition""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 13:36:00,Purple,2021-44
1772,19,Kiama,7,Neutral,5.0,2.0,5.0,5.0,3.0,3.0,4.0,4.0,2021-11-05,2021-11-01,2021-11-05,2021-11-03,"""Cleanliness & Hygiene"",""Curriculum & Programs"",""Environment & Facilities"",""Food & Nutrition""",Nan,2021-11,2021,2021-Q4,Closed,2021-12-20 07:42:00,Grey,2021-44
1773,7,Springwood,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-05,2021-11-01,2021-11-05,2021-11-02,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-19 13:22:00,Blue,2021-44
1774,11,Yeppoon,8,Neutral,5.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,2021-11-05,2021-11-01,2021-11-05,2021-11-02,"""Campus Directors & Educators""",Nan,2021-11,2021,2021-Q4,None,,Blue,2021-44
1775,11,Mount Barker,10,Promoter,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,2021-11-05,2021-11-01,2021-11-05,2021-11-03,"""Campus Directors & Educators"",""Threat Of Leaving""",Nan,2021-11,2021,2021-Q4,Pending,2021-11-10 21:13:00,Blue,2021-44
1776,9,Geraldton,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-05,2021-11-01,2021-11-05,2021-11-03,"""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-12-24 09:49:00,Blue,2021-44
1777,9,Echuca,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2021-11-05,2021-11-01,2021-11-05,2021-11-04,"""Campus Directors & Educators"",""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-12-09 21:30:00,Blue,2021-44
1778,23,Kyneton,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2021-11-05,2021-11-01,2021-11-05,2021-11-02,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Communication"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Pending,2021-11-10 21:13:00,Green,2021-44
1779,15,Corinda,4,Detractor,4.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,2021-11-05,2021-11-01,2021-11-05,2021-10-29,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Communication"",""Curriculum & Programs"",""Environment & Facilities"",""Fees""","""App & Child Updates"",""Communication"",""Curriculum & Programs""",2021-11,2021,2021-Q4,Closed,2022-03-29 06:59:00,Green,2021-44
1780,4,Nambour,9,Promoter,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,2021-11-05,2021-11-01,2021-11-05,2021-11-03,"""Campus Directors & Educators"",""Curriculum & Programs"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,None,,Red,2021-44
1781,11,Dalby,9,Promoter,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2021-11-05,2021-11-01,2021-11-05,2021-11-01,"""Campus Directors & Educators"",""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,None,,Blue,2021-44
1782,23,Katoomba,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-05,2021-11-01,2021-11-05,2021-11-03,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-11 14:44:00,Green,2021-44
1783,5,Meekatharra,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2021-11-05,2021-11-01,2021-11-05,2021-11-02,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Curriculum & Programs"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Pending,2021-11-10 21:13:00,Red,2021-44
1784,24,Mount Isa,7,Neutral,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2021-11-05,2021-11-01,2021-11-05,2021-11-01,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-07 08:44:00,Purple,2021-44
1785,13,Gympie,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-05,2021-11-01,2021-11-05,2021-11-02,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-16 13:19:00,Green,2021-44
1786,23,Kyneton,10,Promoter,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2021-11-05,2021-11-01,2021-11-05,2021-11-03,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2022-01-06 16:16:00,Green,2021-44
1787,7,Sydney,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2021-11-05,2021-11-01,2021-11-05,2021-11-02,"""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-11 15:05:00,Blue,2021-44
1788,18,Wangaratta,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,2021-11-05,2021-11-01,2021-11-05,2021-11-02,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Pending,2021-11-10 21:12:00,Green,2021-44
1789,20,Bathurst,10,Promoter,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2021-11-05,2021-11-01,2021-11-05,2021-11-03,"""Campus Directors & Educators""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-12 14:26:00,Purple,2021-44
1790,12,Yanchep,7,Neutral,5.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,2021-11-05,2021-11-01,2021-11-05,2021-11-02,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 15:32:00,Green,2021-44
1791,14,Kalgoorlie,1,Detractor,2.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,2021-11-05,2021-11-01,2021-11-05,2021-11-02,"""App & Child Updates"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,In Progress,2021-11-17 09:01:00,Green,2021-44
1792,10,Murray Bridge,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-05,2021-11-01,2021-11-05,2021-10-29,"""App & Child Updates"",""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Communication"",""Curriculum & Programs"",""Environment & Facilities""","""Environment & Facilities""",2021-11,2021,2021-Q4,Closed,2021-11-29 15:59:00,Blue,2021-44
1793,13,Rye,10,Promoter,5.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,2021-11-05,2021-11-01,2021-11-05,2021-11-02,"""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 06:49:00,Green,2021-44
1794,9,Armidale,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-05,2021-11-01,2021-10-27,2021-10-20,"""Campus Directors & Educators"",""Environment & Facilities"",""Head Office Interactions""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-05 12:18:00,Blue,2021-44
1795,10,Margaret River,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2021-11-05,2021-11-01,2021-11-03,2021-10-26,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Curriculum & Programs"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-12-03 11:23:00,Blue,2021-44
1796,8,Wallaroo,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-05,2021-11-01,2021-10-22,2021-10-11,"""Campus Directors & Educators"",""Communication""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 08:09:00,Blue,2021-44
1797,15,Goondiwindi,8,Neutral,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2021-11-05,2021-11-01,2021-11-05,2021-11-03,"""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,None,,Green,2021-44
1798,15,Quilpie,8,Neutral,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2021-11-04,2021-11-01,2021-11-03,2021-10-25,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,None,,Green,2021-44
1799,20,Streaky Bay,10,Promoter,5.0,5.0,1.0,4.0,5.0,5.0,4.0,4.0,2021-11-04,2021-11-01,2021-11-03,2021-10-26,"""Campus Directors & Educators"",""Environment & Facilities""","""App & Child Updates"",""Communication"",""Head Office Interactions""",2021-11,2021,2021-Q4,Closed,2021-11-15 13:58:00,Purple,2021-44
1800,21,Bomaderry,1,Detractor,1.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2021-11-04,2021-11-01,2021-11-03,2021-11-01,"""App & Child Updates"",""Campus Directors & Educators"",""Communication"",""Curriculum & Programs"",""Environment & Facilities"",""Head Office Interactions""","""Environment & Facilities""",2021-11,2021,2021-Q4,Closed,2021-11-09 11:51:00,Orange,2021-44
1801,11,Cooranbong,7,Neutral,4.0,4.0,5.0,4.0,5.0,5.0,4.0,1.0,2021-11-04,2021-11-01,2021-11-03,2021-10-26,"""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-17 08:32:00,Blue,2021-44
1802,10,Roebourne,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-04,2021-11-01,2021-11-03,2021-10-25,"""Campus Directors & Educators""","""Communication""",2021-11,2021,2021-Q4,Pending,2021-11-10 21:07:00,Blue,2021-44
1803,2,Cannonvale,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-04,2021-11-01,2021-11-03,2021-10-29,"""Campus Directors & Educators"",""Environment & Facilities""","""Campus Directors & Educators""",2021-11,2021,2021-Q4,Closed,2021-11-05 08:41:00,Red,2021-44
1804,17,Tamworth,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-04,2021-11-01,2021-11-03,2021-11-01,"""Cleanliness & Hygiene"",""Curriculum & Programs"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-13 13:37:00,Green,2021-44
1805,2,Cobram,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-03,2021-11-01,2021-11-03,2021-10-26,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Environment & Facilities"",""Staff Retention & Turnover"",""Threat Of Leaving""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-04 12:08:00,Red,2021-44
1806,13,Gympie,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-03,2021-11-01,2021-11-03,2021-10-29,"""Campus Directors & Educators"",""Communication"",""Curriculum & Programs"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-16 13:21:00,Green,2021-44
1807,14,Cowra,9,Promoter,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2021-11-03,2021-11-01,2021-11-03,2021-10-28,"""Campus Directors & Educators""","""Fees""",2021-11,2021,2021-Q4,None,,Green,2021-44
1808,22,Bairnsdale,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-03,2021-11-01,2021-11-03,2021-10-26,"""Campus Directors & Educators"",""Curriculum & Programs"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-05 07:14:00,Green,2021-44
1809,1,Smithton,9,Promoter,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2021-11-03,2021-11-01,2021-11-03,2021-10-26,"""Curriculum & Programs"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 14:25:00,Yellow,2021-44
1810,9,Armidale,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2021-11-03,2021-11-01,2021-11-03,2021-10-26,"""Head Office Interactions""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-05 12:20:00,Blue,2021-44
1811,3,Emu Plains,7,Neutral,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2021-11-03,2021-11-01,2021-11-03,2021-10-29,"""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 11:44:00,Red,2021-44
1812,1,Worragee,9,Promoter,5.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,2021-11-03,2021-11-01,2021-11-03,2021-10-25,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-05 09:05:00,Yellow,2021-44
1813,8,Burnie,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2021-11-03,2021-11-01,2021-11-03,2021-10-26,"""Campus Directors & Educators""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-05 10:35:00,Blue,2021-44
1814,3,Mittagong,10,Promoter,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,2021-11-03,2021-11-01,2021-11-03,2021-10-26,"""Curriculum & Programs"",""Environment & Facilities""","""App & Child Updates"",""Campus Directors & Educators"",""Environment & Facilities""",2021-11,2021,2021-Q4,Closed,2021-11-11 12:36:00,Red,2021-44
1815,1,Seymour,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,2021-11-03,2021-11-01,2021-11-03,2021-11-01,"""Campus Directors & Educators""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-04 09:15:00,Yellow,2021-44
1816,11,Banora Point,6,Detractor,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2021-11-03,2021-11-01,2021-11-03,2021-10-26,"""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,In Progress,2021-12-03 13:23:00,Blue,2021-44
1817,11,Cooranbong,5,Detractor,3.0,3.0,5.0,3.0,5.0,5.0,3.0,2.0,2021-11-03,2021-11-01,2021-11-03,2021-11-01,"""Curriculum & Programs"",""Environment & Facilities""","""App & Child Updates"",""Curriculum & Programs"",""Environment & Facilities"",""Fees""",2021-11,2021,2021-Q4,In Progress,2021-11-17 08:22:00,Blue,2021-44
1818,4,Mareeba,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-03,2021-11-01,2021-11-03,2021-10-26,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-22 08:02:00,Red,2021-44
1819,20,Swan Hill,9,Promoter,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,2021-11-03,2021-11-01,2021-11-03,2021-10-27,"""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-05 07:46:00,Purple,2021-44
1820,16,Campbelltown,0,Detractor,2.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,2021-11-03,2021-11-01,2021-11-03,2021-10-29,"""App & Child Updates"",""Cleanliness & Hygiene"",""Environment & Facilities"",""Head Office Interactions""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-04 09:33:00,Green,2021-44
1821,17,Tom Price,10,Promoter,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2021-11-03,2021-11-01,2021-11-03,2021-10-26,"""Campus Directors & Educators"",""Curriculum & Programs"",""Head Office Interactions""","""Fees""",2021-11,2021,2021-Q4,Closed,2021-11-13 13:40:00,Purple,2021-44
1822,9,Red Cliffs,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-03,2021-11-01,2021-11-03,2021-10-25,"""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-12-01 09:03:00,Blue,2021-44
1823,24,Bordertown,9,Promoter,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,2021-11-03,2021-11-01,2021-11-03,2021-10-29,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-04 20:34:00,Green,2021-44
1824,21,Cranbourne,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-03,2021-11-01,2021-11-03,2021-10-27,"""Campus Directors & Educators"",""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-08 15:46:00,Orange,2021-44
1825,17,Bundaberg,8,Neutral,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2021-11-03,2021-11-01,2021-10-22,2021-10-14,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,None,,Green,2021-44
1826,13,Calliope,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-03,2021-11-01,2021-11-03,2021-11-01,"""Curriculum & Programs"",""Environment & Facilities"",""Head Office Interactions""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-17 08:27:00,Green,2021-44
1827,6,Kununurra,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-11-02,2021-11-01,2021-10-27,2021-10-22,"""Campus Directors & Educators"",""Curriculum & Programs"",""Environment & Facilities"",""Food & Nutrition""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-03 09:25:00,Red,2021-44
1828,14,Longreach,10,Promoter,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2021-11-01,2021-11-01,2021-10-27,2021-10-22,"""Campus Directors & Educators""",Nan,2021-11,2021,2021-Q4,Pending,2021-11-10 21:05:00,Green,2021-44
1829,5,Irymple,7,Neutral,5.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,2021-11-01,2021-11-01,2021-10-22,2021-10-20,"""Campus Directors & Educators"",""Communication"",""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-02 11:33:00,Red,2021-44
1830,9,Lakes Entrance,3,Detractor,2.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,2021-11-01,2021-11-01,2021-10-22,2021-10-18,"""Campus Directors & Educators"",""Cleanliness & Hygiene"",""Curriculum & Programs"",""Environment & Facilities"",""Head Office Interactions""","""Curriculum & Programs""",2021-11,2021,2021-Q4,Closed,2021-11-05 19:55:00,Blue,2021-44
1831,12,Woodend,6,Detractor,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,2021-11-01,2021-11-01,2021-10-22,2021-10-14,"""Communication"",""Curriculum & Programs""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-17 08:52:00,Blue,2021-44
1832,2,Wodonga,8,Neutral,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2021-11-01,2021-11-01,2021-10-22,2021-10-14,"""Campus Directors & Educators""",Nan,2021-11,2021,2021-Q4,Closed,2021-11-02 09:24:00,Red,2021-44
1833,10,Roebourne,10,Promoter,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,2021-11-01,2021-11-01,2021-10-22,2021-10-18,"""Campus Directors & Educators"",""Environment & Facilities""",Nan,2021-11,2021,2021-Q4,Pending,2021-11-10 20:58:00,Blue,2021-44
